Prueba base

RFM69 radio init OK!
RFM69 radio init OK!
RFM69 radio @915 MHz
1 266 0
2 369 266
3 807 635
3; 0; 4; 0; 1; 0; 1
3; -3; 1; 0; 1; 0; 1
2; 0; 638; 0; 1; 0; 1
3; -14; -10; 0; 1; 0; 1
2; -5; 638; 0; 1; 0; 1
3; -31; -27; 0; 1; 0; 1
2; -20; 638; 0; 1; 0; 1
3; -53; -49; 0; 1; 0; 1
2; -40; 638; 0; 1; 0; 1
3; -75; -71; 0; 1; 0; 1
2; -63; 638; 0; 1; 0; 1
3; -97; -93; 0; 1; 0; 1
2; -86; 638; 0; 1; 0; 1
3; -119; -115; 0; 1; 0; 1
2; -108; 638; 0; 1; 0; 1
3; -143; -139; 0; 1; 0; 1
2; -130; 638; 0; 1; 0; 1
3; -170; -166; 0; 1; 0; 1
2; -155; 638; 0; 1; 0; 1
3; -198; -194; 0; 1; 0; 1
2; -183; 638; 0; 1; 0; 1
3; -225; -221; 0; 1; 0; 1
3; -254; -250; 0; 1; 0; 1
2; -242; 638; 0; 1; 0; 1
2; -273; 638; 0; 1; 0; 1
3; -318; -314; 0; 1; 0; 1
1; 0; 268; 0; 1; 0; 1
2; -306; 638; 0; 1; 0; 1
3; -352; -348; 0; 1; 0; 1
1; 2; 268; 0; 1; 0; 1
3; -386; -382; 0; 1; 0; 1
1; 0; 266; -19; 1; 118; 1
2; -374; 638; 0; 1; 0; 1
3; -421; -417; 0; 1; 0; 1
1; 0; 265; -33; 1; 118; 1
2; -409; 638; 0; 1; 0; 1
3; -455; -451; 0; 1; 0; 1
1; 1; 265; -45; 1; 118; 1
2; -442; 638; 0; 1; 0; 1
3; -488; -484; 0; 1; 0; 1
2; -476; 638; 0; 1; 0; 1
1; 3; 264; -64; 1; 118; 1
2; -508; 638; 0; 1; 0; 1
3; -556; -552; 0; 1; 0; 1
1; 7; 262; -70; 1; 118; 1
2; -543; 638; 0; 1; 0; 1
3; -590; -586; 0; 1; 0; 1
1; 19; 259; -80; 1; 118; 1
2; -579; 638; 0; 1; 0; 1
3; -626; -622; 0; 1; 0; 1
1; 26; 259; -84; 1; 118; 1
2; -615; 638; 0; 1; 0; 1
3; -664; -660; 0; 1; 0; 1
1; 33; 258; -87; 1; 132; 2
2; -653; 637; 0; 1; 0; 1
3; -701; -697; 0; 1; 0; 1
1; 40; 258; -89; 1; 132; 2
2; -689; 638; 0; 1; 0; 1
3; -739; -735; 0; 1; 0; 1
1; 40; 258; -89; 1; 132; 2
2; -725; 638; 0; 1; 0; 1
3; -776; -772; 0; 1; 0; 1
1; 40; 258; -89; 1; 132; 2
2; -762; 638; 0; 1; 0; 1
3; -814; -810; 0; 1; 0; 1
2; -798; 638; 0; 1; 0; 1
3; -851; -847; 0; 1; 0; 1
1; 55; 259; -92; 1; 132; 2
2; -833; 638; 0; 1; 0; 1
3; -887; -883; 0; 1; 0; 1
1; 58; 259; -93; 1; 132; 2
2; -867; 638; 0; 1; 0; 1
3; -923; -919; 0; 1; 0; 1
1; 58; 259; -104; 1; 132; 2
2; -901; 638; 0; 1; 0; 1
3; -958; -954; 0; 1; 0; 1
1; 58; 259; -119; 1; 132; 2
3; -993; -989; 0; 1; 0; 1
1; 58; 259; -135; 1; 132; 2
2; -975; 638; 0; 1; 0; 1
3; -1031; -1027; 0; 1; 0; 1
1; 58; 259; -152; 1; 132; 2
2; -1011; 638; 0; 1; 0; 1
3; -1067; -1063; 0; 1; 0; 1
1; 58; 259; -164; 1; 132; 2
2; -1048; 638; 0; 1; 0; 1
3; -1103; -1099; 0; 1; 0; 1
1; 58; 259; -167; 1; 132; 2
2; -1085; 638; 0; 1; 0; 1
3; -1140; -1136; 0; 1; 0; 1
1; 58; 259; -167; 1; 132; 2
3; -1179; -1175; 0; 1; 0; 1
1; 58; 259; -169; 1; 132; 2
2; -1161; 638; 0; 1; 0; 1
3; -1216; -1212; 0; 1; 0; 1
1; 58; 259; -100; 1; 132; 2
2; -1197; 638; 0; 1; 0; 1
3; -1251; -1247; 0; 1; 0; 1
1; 58; 259; -45; 1; 132; 2
2; -1234; 638; 0; 1; 0; 1
3; -1286; -1282; 0; 1; 0; 1
1; 58; 259; -3; 1; 132; 2
3; -1319; -1315; 0; 1; 0; 1
1; 58; 259; 30; 1; 132; 2
3; -1353; -1349; 0; 1; 0; 1
1; 58; 259; 56; 1; 132; 2
2; -1345; 638; 0; 1; 0; 1
1; 58; 259; 76; 1; 132; 2
2; -1382; 638; 0; 1; 0; 1
3; -1429; -1428; 0; 1; 0; 1
1; 58; 259; 92; 1; 136; -68
2; -1421; 638; 0; 1; 0; 1
3; -1466; -1462; 0; 1; 0; 1
1; 58; 259; 105; 1; 115; -87
2; -1460; 638; 0; 1; 0; 1
3; -1504; -1503; 0; 1; 0; 1
1; 58; 259; 115; 1; 110; -75
2; -1499; 638; 0; 1; 0; 1
3; -1542; -1541; 0; 1; 0; 1
1; 58; 259; 129; 1; 133; -40
2; -1539; 638; 0; 1; 0; 1
3; -1580; -1576; 0; 1; 0; 1
1; 58; 259; 133; 1; 133; -40
2; -1575; 638; 0; 1; 0; 1
3; -1619; -1618; 0; 1; 0; 1
1; 58; 259; 137; 1; 133; -40
2; -1611; 638; 0; 1; 0; 1
3; -1655; -1654; 0; 1; 0; 1
1; 58; 259; 140; 1; 133; -40
2; -1649; 638; 0; 1; 0; 1
3; -1691; -1687; 0; 1; 0; 1
1; 58; 259; 142; 1; 133; -40
2; -1687; 638; 0; 1; 0; 1
3; -1730; -1726; 0; 1; 0; 1
1; 58; 259; 144; 1; 133; -40
2; -1725; 638; 0; 1; 0; 1
3; -1770; -1766; 0; 1; 0; 1
1; 58; 259; 145; 1; 133; -40
2; -1762; 638; 0; 1; 0; 1
3; -1809; -1805; 0; 1; 0; 1
1; 58; 259; 147; 1; 133; -40
3; -1846; -1845; 0; 1; 0; 1
1; 58; 259; 147; 1; 133; -40
2; -1839; 638; 0; 1; 0; 1
3; -1885; -1881; 0; 1; 0; 1
1; 58; 259; 147; 1; 133; -40
2; -1877; 638; 0; 1; 0; 1
3; -1923; -1922; 0; 1; 0; 1
1; 58; 259; 148; 1; 135; -39
2; -1913; 638; 0; 1; 0; 1
3; -1959; -1958; 0; 1; 0; 1
1; 58; 259; 149; 1; 135; -39
2; -1947; 638; 0; 1; 0; 1
3; -1995; -1994; 0; 1; 0; 1
1; 58; 259; 149; 1; 135; -39
3; -2031; -2030; 0; 1; 0; 1
1; 59; 257; 150; 1; 135; -39
2; -2017; 637; 0; 1; 0; 1
3; -2066; -2065; 0; 1; 0; 1
2; -2051; 637; 0; 1; 0; 1
3; -2102; -2101; 0; 1; 0; 1
1; 64; 248; 150; 1; 135; -39
2; -2087; 637; 0; 1; 0; 1
1; 68; 242; 151; 1; 135; -39
2; -2125; 637; 0; 1; 0; 1
3; -2177; -2173; 0; 1; 0; 1
1; 71; 236; 151; 1; 135; -39
2; -2162; 637; 0; 1; 0; 1
3; -2216; -2212; 0; 1; 0; 1
1; 75; 229; 151; 1; 137; -38
3; -2253; -2252; 0; 1; 0; 1
1; 76; 226; 152; 1; 137; -38
3; -2290; -2286; 0; 1; 0; 1
1; 77; 226; 152; 1; 137; -38
2; -2274; 637; 0; 1; 0; 1
3; -2327; -2326; 0; 1; 0; 1
1; 77; 226; 152; 1; 137; -38
2; -2310; 637; 0; 1; 0; 1
3; -2362; -2361; 0; 1; 0; 1
2; -2344; 637; 0; 1; 0; 1
3; -2398; -2397; 0; 1; 0; 1
1; 76; 226; 151; 1; 137; -38
2; -2381; 637; 0; 1; 0; 1
3; -2434; -2433; 0; 1; 0; 1
1; 76; 227; 152; 1; 137; -38
2; -2419; 637; 0; 1; 0; 1
3; -2472; -2471; 0; 1; 0; 1
1; 75; 228; 152; 1; 137; -38
2; -2456; 637; 0; 1; 0; 1
3; -2510; -2509; 0; 1; 0; 1
1; 75; 228; 152; 1; 137; -38
2; -2495; 637; 0; 1; 0; 1
1; 75; 229; 153; 1; 139; -37
3; -2587; -2586; 0; 1; 0; 1
1; 71; 236; 153; 1; 139; -37
2; -2571; 637; 0; 1; 0; 1
3; -2626; -2625; 0; 1; 0; 1
2; -2609; 637; 0; 1; 0; 1
3; -2664; -2663; 0; 1; 0; 1
1; 66; 246; 153; 1; 139; -37
2; -2646; 637; 0; 1; 0; 1
3; -2701; -2700; 0; 1; 0; 1
2; -2683; 637; 0; 1; 0; 1
3; -2736; -2735; 0; 1; 0; 1
1; 61; 257; 153; 1; 139; -37
2; -2719; 637; 0; 1; 0; 1
3; -2771; -2770; 0; 1; 0; 1
1; 58; 263; 153; 1; 139; -37
2; -2756; 637; 0; 1; 0; 1
3; -2806; -2805; 0; 1; 0; 1
1; 58; 263; 153; 1; 139; -37
2; -2794; 637; 0; 1; 0; 1
3; -2842; -2841; 0; 1; 0; 1
1; 58; 263; 153; 1; 139; -37
2; -2831; 637; 0; 1; 0; 1
3; -2879; -2878; 0; 1; 0; 1
1; 55; 268; 153; 1; 139; -37
2; -2870; 637; 0; 1; 0; 1
3; -2917; -2916; 0; 1; 0; 1
1; 50; 277; 153; 1; 139; -37
2; -2909; 637; 0; 1; 0; 1
3; -2955; -2954; 0; 1; 0; 1
1; 50; 277; 153; 1; 139; -37
2; -2949; 637; 0; 1; 0; 1
3; -2955; -2954; 0; 1; 0; 1
1; 50; 277; 162; 1; 139; -37
2; -2949; 637; 0; 1; 0; 1
3; 996; 876; 92; 0; 0; 0
1; 50; 277; 176; 1; 139; -37
2; -980; 469; -95; 0; 0; 0
3; 996; 876; 92; 0; 0; 0
1; 50; 277; 192; 1; 139; -37
2; -980; 469; -95; 0; 0; 0
3; 996; 876; 92; 0; 0; 0
1; 50; 277; 209; 1; 139; -37
2; -980; 469; -95; 0; 0; 0
3; 996; 876; 92; 0; 0; 0
1; 50; 277; 154; 1; 139; -37
2; -980; 469; -95; 0; 0; 0
